sr_no,credit_card,city,state,zipcode,credit_card_limit,date,transaction_dollar_amount,Long,Lat
275,7040000000000000,New York,NY,10001,30000,03-08-2015 19:39,175.84,-74.03180707,40.80963581
276,8530000000000000,Washington,NH,3280,9000,03-08-2015 21:10,26.72,-72.0927621,43.18287117
277,3050000000000000,Washington,NH,3280,15000,03-08-2015 23:06,962.42,-72.12332376,43.22969358
278,3340000000000000,Dallas,PA,18612,5000,03-08-2015 01:09,24.74,-75.99875929,41.42808055
279,6060000000000000,Washington,NH,3280,16000,03-08-2015 21:11,111.54,-72.15321805,43.15780856
280,6060000000000000,Washington,NH,3280,16000,03-08-2015 17:01,827.51,-72.17901348,43.1796748
281,6060000000000000,Washington,NH,3280,16000,03-08-2015 22:12,56.91,-72.12728509,43.19607559
282,6060000000000000,Washington,NH,3280,16000,03-08-2015 01:01,78.92,-72.03118674,43.22019373
283,6060000000000000,Washington,NH,3280,16000,03-08-2015 23:08,65.16,-72.11224883,43.12100105
284,9040000000000000,Sacramento,PA,17968,20000,03-08-2015 17:52,152.73,-76.61787332,40.62820958
285,9040000000000000,Sacramento,PA,17968,20000,03-08-2015 02:39,129.62,-76.65398385,40.67857568
286,7700000000000000,Washington,NH,3280,7000,03-08-2015 18:06,21.78,-72.14334028,43.23567226
287,5660000000000000,Cleveland,NY,13042,20000,03-08-2015 18:57,23.17,-75.84278525,43.34041894
288,5660000000000000,Cleveland,NY,13042,20000,03-08-2015 19:40,72.46,-75.79188813,43.25568155
289,5660000000000000,Cleveland,NY,13042,20000,03-08-2015 20:06,149.35,-75.87561613,43.25559398
290,5360000000000000,Springfield,MA,1101,7000,03-08-2015 23:31,34.48,-72.55917734,42.19987057
291,5360000000000000,Springfield,MA,1101,7000,03-08-2015 18:11,39.78,-72.64789106,42.18857144
292,5360000000000000,Springfield,MA,1101,7000,03-08-2015 18:45,56.72,-72.60454732,42.11557214
293,5360000000000000,Springfield,MA,1101,7000,03-08-2015 19:50,36.61,-72.52568968,42.20739871
294,5360000000000000,Springfield,MA,1101,7000,03-08-2015 19:40,21.14,-72.65914095,42.11753911
295,5360000000000000,Springfield,MA,1101,7000,03-08-2015 17:31,50.99,-72.63922301,42.2035486
296,5340000000000000,Washington,NH,3280,14000,03-08-2015 17:18,9.93,-72.15420398,43.1792819
297,5340000000000000,Washington,NH,3280,14000,03-08-2015 01:03,27.46,-72.02304098,43.21036305
298,5340000000000000,Washington,NH,3280,14000,03-08-2015 21:57,77.6,-72.05949766,43.23483289
299,5340000000000000,Washington,NH,3280,14000,03-08-2015 01:24,81.1,-72.15437482,43.17577783
300,8330000000000000,Salt Lake City,UT,84101,20000,03-08-2015 21:22,68.68,-111.925139,40.73458506
301,8330000000000000,Salt Lake City,UT,84101,20000,03-08-2015 00:06,91.81,-111.9564205,40.76716702
302,3550000000000000,Washington,NH,3280,5000,03-08-2015 23:13,27.95,-72.03183441,43.16214437
303,3550000000000000,Washington,NH,3280,5000,03-08-2015 15:57,29.78,-72.13556781,43.18784852
304,7500000000000000,Fresno,OH,43824,6000,03-08-2015 15:46,57.15,-81.66617981,40.34296378
305,3250000000000000,Cincinnati,OH,45201,30000,03-08-2015 17:48,75.15,-84.46771067,39.20767647
306,3250000000000000,Cincinnati,OH,45201,30000,03-08-2015 21:12,78.99,-84.47977378,39.14773111
307,3250000000000000,Cincinnati,OH,45201,30000,03-08-2015 17:11,75.68,-84.52428644,39.11028434
308,7200000000000000,Memphis,NY,13112,9000,03-08-2015 20:05,34.12,-76.48497376,43.12797964
309,8000000000000000,Austin,PA,16720,16000,03-08-2015 04:15,159.4,-78.1002154,41.58188474
310,8000000000000000,Austin,PA,16720,16000,03-08-2015 21:58,110.96,-78.08892987,41.57785437
311,2630000000000000,Washington,NH,3280,12000,03-08-2015 19:34,36.68,-72.14743527,43.20338681
312,2630000000000000,Washington,NH,3280,12000,03-08-2015 22:53,21.73,-72.05367098,43.13770994
313,2630000000000000,Washington,NH,3280,12000,03-08-2015 21:37,17.99,-72.10341955,43.10553839
314,2630000000000000,Washington,NH,3280,12000,03-08-2015 15:11,40.03,-72.06187802,43.21570936
315,2630000000000000,Washington,NH,3280,12000,03-08-2015 22:11,25.11,-72.07614316,43.20296473
316,4980000000000000,Washington,NH,3280,16000,03-08-2015 18:57,39.97,-72.10471886,43.15401051
317,4980000000000000,Washington,NH,3280,16000,03-08-2015 18:11,32.28,-72.09085555,43.20689462
318,4980000000000000,Washington,NH,3280,16000,03-08-2015 20:39,39.22,-72.09015391,43.20622968
319,4980000000000000,Washington,NH,3280,16000,03-08-2015 23:10,74.74,-72.05145777,43.14985678
320,8410000000000000,Washington,NH,3280,8000,03-08-2015 00:45,16.24,-72.14270046,43.19628011
321,8410000000000000,Washington,NH,3280,8000,03-08-2015 23:37,19.97,-72.1667258,43.19463807
322,8410000000000000,Washington,NH,3280,8000,03-08-2015 02:17,64.5,-72.05613409,43.14598033
323,7490000000000000,Portland,ME,4101,10000,03-08-2015 23:37,59.88,-70.23904449,43.63626695
324,7490000000000000,Portland,ME,4101,10000,03-08-2015 17:23,42.47,-70.34043257,43.66095731
325,5950000000000000,Saint Louis,MI,48880,12000,03-08-2015 20:05,54.57,-84.59824066,43.45697914
326,5950000000000000,Saint Louis,MI,48880,12000,03-08-2015 22:26,25.42,-84.5180695,43.43301267
327,3700000000000000,Dover,MA,2030,20000,03-08-2015 22:11,57.36,-71.28940223,42.26176941
328,3700000000000000,Dover,MA,2030,20000,03-08-2015 21:39,89.91,-71.26098122,42.16959954
329,3700000000000000,Dover,MA,2030,20000,03-08-2015 01:41,96.07,-71.36164104,42.22410112
330,3820000000000000,Washington,NH,3280,18000,03-08-2015 19:49,52.1,-72.04782957,43.18101722
331,3820000000000000,Washington,NH,3280,18000,03-08-2015 21:11,38.83,-72.09630598,43.23299955
332,3820000000000000,Washington,NH,3280,18000,03-08-2015 19:08,193.67,-72.09727614,43.09944269
333,3820000000000000,Washington,NH,3280,18000,03-08-2015 18:57,152.16,-72.10697064,43.17470555
334,3820000000000000,Washington,NH,3280,18000,03-08-2015 01:29,9.41,-72.13764288,43.11043012
335,3820000000000000,Washington,NH,3280,18000,03-08-2015 22:57,89.13,-72.11001144,43.10884327
336,5850000000000000,Atlanta,NY,14808,10000,03-08-2015 02:48,52.17,-77.39817006,42.54545673
337,6810000000000000,El Paso,IL,61738,8000,03-08-2015 23:49,60,-89.01764991,40.74746681
338,7630000000000000,San Jose,IL,62682,14000,03-08-2015 23:55,76.95,-89.52896357,40.26843318
339,7630000000000000,San Jose,IL,62682,14000,03-08-2015 18:24,14.18,-89.52218352,40.33571315
340,6850000000000000,Washington,NH,3280,8000,03-08-2015 00:40,44.48,-72.17833358,43.13673571
341,7480000000000000,Washington,NH,3280,7000,03-08-2015 15:49,9.09,-72.11247,43.11039175
342,7480000000000000,Washington,NH,3280,7000,03-08-2015 19:41,59.34,-72.04675734,43.11629268
343,1470000000000000,Houston,PA,15342,9000,03-08-2015 03:02,60.43,-80.2033965,40.32584587
344,1470000000000000,Houston,PA,15342,9000,03-08-2015 16:57,19.77,-80.19901229,40.25503534
345,7720000000000000,Birmingham,NJ,8011,10000,03-08-2015 19:11,11.67,-74.67981475,39.92635897
346,3280000000000000,San Diego,TX,78384,4000,03-08-2015 16:35,31.3,-98.3346778,27.71148415
347,3280000000000000,San Diego,TX,78384,4000,03-08-2015 12:42,36.69,-98.40659675,27.74234204
348,3280000000000000,San Diego,TX,78384,4000,03-08-2015 00:57,31.02,174.9777662,55.52638462
349,3280000000000000,San Diego,TX,78384,4000,03-08-2015 01:55,47.51,-98.36801639,27.66776982
350,2340000000000000,Houston,PA,15342,3000,03-08-2015 20:43,90.05,-80.13994243,40.20594807
351,5020000000000000,Washington,NH,3280,10000,03-08-2015 23:47,38.84,-72.16115298,43.21679544
352,5020000000000000,Washington,NH,3280,10000,03-08-2015 02:32,33.1,-72.06630174,43.13793807
353,5020000000000000,Washington,NH,3280,10000,03-08-2015 03:15,105.68,-72.07352124,43.11747395
354,5020000000000000,Washington,NH,3280,10000,03-08-2015 17:21,100.86,-72.06612454,43.10946704
355,5020000000000000,Washington,NH,3280,10000,03-08-2015 21:59,74.84,-72.02581472,43.17168697
356,9490000000000000,Washington,NH,3280,20000,03-08-2015 21:14,34.67,-72.0523419,43.13043422
357,9490000000000000,Washington,NH,3280,20000,03-08-2015 19:55,107.63,-72.0314893,43.21631706
358,9490000000000000,Washington,NH,3280,20000,03-08-2015 18:34,115.37,-72.03172864,43.12171641
359,9490000000000000,Washington,NH,3280,20000,03-08-2015 01:37,219.69,-72.1351091,43.09247613
360,9530000000000000,Washington,NH,3280,9000,03-08-2015 23:30,37.69,-72.04766814,43.12113713
361,9530000000000000,Washington,NH,3280,9000,03-08-2015 19:59,143.1,-72.09347913,43.25475
362,9710000000000000,Richmond,MA,1254,32000,03-08-2015 17:50,40.88,-73.37229942,42.33344909
363,9710000000000000,Richmond,MA,1254,32000,03-08-2015 21:48,161.66,-73.3128645,42.36504018
364,1570000000000000,Atlanta,NY,14808,5000,03-08-2015 18:08,34.45,-77.43522357,42.58336681
365,1490000000000000,Houston,PA,15342,35000,03-08-2015 20:43,25.1,-80.24765506,40.22578794
366,1490000000000000,Houston,PA,15342,35000,03-08-2015 21:21,128.88,-80.18611569,40.2242331
367,5760000000000000,New York,NY,10001,8000,03-08-2015 21:53,86.92,-74.04364622,40.76378223
368,5760000000000000,New York,NY,10001,8000,03-08-2015 21:00,40.43,-74.00584974,40.76692891
369,2250000000000000,Houston,PA,15342,10000,03-08-2015 17:48,79.22,-80.15881429,40.23967269
370,1110000000000000,Washington,NH,3280,6000,03-08-2015 20:51,89.71,-72.11734157,43.24161369
371,1380000000000000,Clinton,MA,1510,21000,03-08-2015 21:19,58.17,-71.67714591,42.33972355
372,5290000000000000,Honolulu,HI,96801,15000,03-08-2015 02:32,26.48,-167.9697124,24.86817953
373,7250000000000000,Charleston,ME,4422,16000,03-08-2015 22:23,5.97,-69.08708336,45.05709821
374,7250000000000000,Charleston,ME,4422,16000,03-08-2015 17:21,31.15,-69.04564418,45.07637278
375,2010000000000000,Springfield,MA,1101,12000,03-08-2015 21:18,29.79,-72.65041717,42.10428907
376,2010000000000000,Springfield,MA,1101,12000,03-08-2015 19:06,38.76,-72.54028553,42.22244109
377,2010000000000000,Springfield,MA,1101,12000,03-08-2015 19:35,71.17,-72.6628627,42.13571446
378,2010000000000000,Springfield,MA,1101,12000,03-08-2015 18:02,94.48,-72.54196573,42.19338853
379,1260000000000000,El Paso,IL,61738,10000,03-08-2015 18:46,39.9,-89.07752675,40.6963495
380,1260000000000000,El Paso,IL,61738,10000,03-08-2015 21:37,107.94,-89.06440432,40.76222496
381,1260000000000000,El Paso,IL,61738,10000,03-08-2015 22:30,150.39,-89.0874506,40.70406964
382,1260000000000000,El Paso,IL,61738,10000,03-08-2015 23:43,128.72,-89.06746764,40.68521034
383,4830000000000000,Dallas,PA,18612,30000,03-08-2015 20:24,84.2,-75.9920663,41.33027207
384,4830000000000000,Dallas,PA,18612,30000,03-08-2015 19:03,61.31,-75.92845902,41.40353454
385,4830000000000000,Dallas,PA,18612,30000,03-08-2015 22:14,205.71,-75.90880641,41.30697655
386,4830000000000000,Dallas,PA,18612,30000,03-08-2015 20:40,88.21,-75.96141702,41.40842745
387,5320000000000000,Houston,PA,15342,12000,03-08-2015 00:46,59.9,-80.22351623,40.22312838
388,5320000000000000,Houston,PA,15342,12000,03-08-2015 18:43,74.87,-80.2868187,40.26105786
389,5320000000000000,Houston,PA,15342,12000,03-08-2015 17:34,32.06,-80.20812991,40.17145525
390,1510000000000000,Dallas,PA,18612,8000,03-08-2015 22:05,11.26,-75.94887287,41.33393093
391,1510000000000000,Dallas,PA,18612,8000,03-08-2015 20:24,96.62,-76.04818401,41.35788735
392,4140000000000000,El Paso,IL,61738,40000,03-08-2015 02:04,145.2,-89.00975199,40.65973436
393,4140000000000000,El Paso,IL,61738,40000,03-08-2015 21:51,161.55,-88.99192034,40.69134734
394,4300000000000000,Dayton,NJ,8810,16000,03-08-2015 19:24,23.97,-74.52130498,40.44715729
395,4300000000000000,Dayton,NJ,8810,16000,03-08-2015 22:25,53.37,-74.50302069,40.39753529
396,1740000000000000,Sacramento,PA,17968,10000,03-08-2015 18:03,87.33,-76.5573414,40.67725222
397,9140000000000000,Washington,NH,3280,12000,03-08-2015 20:13,31.19,-72.16846329,43.17419975
398,9140000000000000,Washington,NH,3280,12000,03-08-2015 18:08,98.32,-72.17152593,43.12282299
399,9140000000000000,Washington,NH,3280,12000,03-08-2015 22:24,24.79,-72.12504506,43.20670233
400,9140000000000000,Washington,NH,3280,12000,03-08-2015 21:54,47.77,-72.11601169,43.25171845
401,9140000000000000,Washington,NH,3280,12000,03-08-2015 15:30,25.34,-72.11631837,43.23568043
402,3740000000000000,Washington,NH,3280,25000,03-08-2015 03:08,53.28,-72.1075016,43.12079293
403,3740000000000000,Washington,NH,3280,25000,03-08-2015 05:10,122.53,-72.03825967,43.18473936
404,7080000000000000,Washington,NH,3280,18000,03-08-2015 20:28,65.54,-72.13170576,43.10586752
405,7080000000000000,Washington,NH,3280,18000,03-08-2015 20:15,93.02,-72.15174227,43.12882532
406,7080000000000000,Washington,NH,3280,18000,03-08-2015 18:52,30.1,-72.02990288,43.16665792
407,5690000000000000,Mobile,AL,36601,15000,03-08-2015 00:27,47.97,-88.03039215,30.73707257
408,5690000000000000,Mobile,AL,36601,15000,03-08-2015 18:35,31.81,-88.1498646,30.70187911
409,5690000000000000,Mobile,AL,36601,15000,03-08-2015 03:24,34.79,-88.07390819,30.70714377
410,5690000000000000,Mobile,AL,36601,15000,03-08-2015 23:45,27.66,-88.13640724,30.76905692
411,5690000000000000,Mobile,AL,36601,15000,03-08-2015 21:48,0.06,-88.06572107,30.64209654
412,5690000000000000,Mobile,AL,36601,15000,03-08-2015 22:41,74.62,-88.07249263,30.67948531
413,4660000000000000,Washington,NH,3280,5000,03-08-2015 22:30,55.34,-72.06266665,43.21357859
414,2540000000000000,Washington,NH,3280,18000,03-08-2015 20:48,73.27,-72.1618289,43.18206356
415,2540000000000000,Washington,NH,3280,18000,03-08-2015 18:17,82.78,-72.04408314,43.23989813
416,2540000000000000,Washington,NH,3280,18000,03-08-2015 22:35,117.87,-72.04746649,43.22305059
417,6980000000000000,Miami,WV,25134,10000,03-08-2015 02:02,21.88,-81.44410586,38.15276234
418,5760000000000000,Kansas City,MO,64101,10000,03-08-2015 02:05,103.34,-94.57159937,39.03477513
419,5760000000000000,Kansas City,MO,64101,10000,03-08-2015 16:48,45.55,-94.61013556,39.11902509
420,2370000000000000,Washington,NH,3280,14000,03-08-2015 21:11,313.64,-72.10617653,43.2138843
421,2370000000000000,Washington,NH,3280,14000,03-08-2015 22:29,292.8,-72.15375615,43.11791659
422,2370000000000000,Washington,NH,3280,14000,03-08-2015 03:01,217.16,-72.07488368,43.18512119
423,5870000000000000,Charlotte,VT,5445,7000,03-08-2015 22:59,65.16,-73.29351241,44.27188508
424,6230000000000000,Springfield,MA,1101,16000,03-08-2015 19:53,10.9,-72.62253517,42.25202334
425,6230000000000000,Springfield,MA,1101,16000,03-08-2015 22:46,30.6,-72.55980065,42.23957046
426,6230000000000000,Springfield,MA,1101,16000,03-08-2015 17:09,55.54,-72.55427622,42.1155526
427,5670000000000000,Washington,NH,3280,9000,03-08-2015 22:24,64.21,-72.11234536,43.12544198
428,5670000000000000,Washington,NH,3280,9000,03-08-2015 02:18,29.82,-72.08035299,43.22747442
429,4330000000000000,Washington,NH,3280,20000,03-08-2015 16:40,85.99,-72.05043897,43.1485163
430,4330000000000000,Washington,NH,3280,20000,03-08-2015 19:04,40.96,-72.04621567,43.23739721
431,4330000000000000,Washington,NH,3280,20000,03-08-2015 21:32,156.48,-72.03731434,43.14876842
432,4330000000000000,Washington,NH,3280,20000,03-08-2015 21:57,37.72,-72.06233638,43.21567515
433,4330000000000000,Washington,NH,3280,20000,03-08-2015 23:35,61.87,-72.13415743,43.21020587
434,4330000000000000,Washington,NH,3280,20000,03-08-2015 17:18,24.97,-72.10121708,43.12335369
435,4330000000000000,Washington,NH,3280,20000,03-08-2015 23:51,91.15,-72.10744009,43.25117196
436,9800000000000000,Washington,NH,3280,16000,03-08-2015 17:31,38.8,-72.10577245,43.17285075
437,9800000000000000,Washington,NH,3280,16000,03-08-2015 00:50,81.84,-72.08778285,43.20036159
438,8550000000000000,Washington,NH,3280,20000,03-08-2015 16:40,24.61,-72.12370362,43.10295119
439,8550000000000000,Washington,NH,3280,20000,03-08-2015 16:36,43.94,-72.06399784,43.10403045
440,8550000000000000,Washington,NH,3280,20000,03-08-2015 21:37,14.03,-72.08712805,43.20239151
441,8010000000000000,Philadelphia,NY,13673,10000,03-08-2015 16:01,16.52,-75.76421694,44.22692857
442,8010000000000000,Philadelphia,NY,13673,10000,03-08-2015 23:05,39.21,-75.69244149,44.20290524
443,5530000000000000,Washington,NH,3280,6000,03-08-2015 21:40,90.99,-72.0920678,43.18703946
444,5810000000000000,Houston,PA,15342,5000,03-08-2015 23:17,95.35,-80.17397016,40.17937393
445,9430000000000000,Houston,PA,15342,6000,03-08-2015 21:20,43.45,-80.17068901,40.24845862
446,9430000000000000,Houston,PA,15342,6000,03-08-2015 16:39,33.61,-80.16059952,40.27798716
447,9430000000000000,Houston,PA,15342,6000,03-08-2015 23:56,34.32,-80.2333983,40.17848658
448,8310000000000000,Washington,NH,3280,16000,03-08-2015 19:11,124.36,-72.10133313,43.11404659
449,8310000000000000,Washington,NH,3280,16000,03-08-2015 19:30,30.82,-72.16427335,43.18364758
450,8310000000000000,Washington,NH,3280,16000,03-08-2015 02:29,865.28,-72.01729043,43.17600878
451,8310000000000000,Washington,NH,3280,16000,03-08-2015 23:33,132.17,-72.09685721,43.12680084
452,5000000000000000,Houston,PA,15342,10000,03-08-2015 17:47,182.45,-80.17153479,40.23370656
453,5000000000000000,Houston,PA,15342,10000,03-08-2015 23:24,174.2,-80.12889947,40.25507658
454,5000000000000000,Houston,PA,15342,10000,03-08-2015 21:29,136.87,-80.24245756,40.1727525
455,5000000000000000,Houston,PA,15342,10000,03-08-2015 22:11,70.22,-80.24489478,40.17879929
456,3970000000000000,Dallas,PA,18612,8000,03-08-2015 21:05,8.69,-76.06000722,41.35392952
457,9840000000000000,Seattle,WA,98060,20000,03-08-2015 22:28,24.16,-121.7773992,47.42728442
458,9840000000000000,Seattle,WA,98060,20000,03-08-2015 00:20,8.13,-121.842353,47.37923665
459,9840000000000000,Seattle,WA,98060,20000,03-08-2015 20:21,113.82,-121.7940019,47.35721061
460,3370000000000000,Akron,NY,14001,8000,03-08-2015 22:19,35.58,-78.46125903,42.95555318
461,3370000000000000,Akron,NY,14001,8000,03-08-2015 20:44,13.1,-78.5404687,43.04022876
462,3370000000000000,Akron,NY,14001,8000,03-08-2015 20:52,19.62,-78.5011966,42.96425393
463,3280000000000000,Pittsburgh,PA,15201,10000,03-08-2015 14:43,966.38,-79.98632566,40.46953568
464,3280000000000000,Pittsburgh,PA,15201,10000,03-08-2015 18:08,18.65,-79.90564265,40.51234842
465,3280000000000000,Pittsburgh,PA,15201,10000,03-08-2015 19:39,49.02,-79.95726736,40.47232144
466,3280000000000000,Pittsburgh,PA,15201,10000,03-08-2015 22:50,30.14,-79.91241848,40.44428416
467,2400000000000000,Newport,RI,2840,12000,03-08-2015 19:59,61.99,-71.29427789,41.50665454
468,2400000000000000,Newport,RI,2840,12000,03-08-2015 21:14,32.48,-71.29176264,41.55658498
469,5470000000000000,Madison,NH,3849,7000,03-08-2015 22:25,28.08,-71.18981852,43.91719769
470,2740000000000000,Lafayette,NJ,7848,12000,03-08-2015 21:13,32.31,-74.6581626,41.07274142
471,9880000000000000,Washington,NH,3280,8000,03-08-2015 22:05,122.38,12.44502733,-20.34120729
472,9880000000000000,Washington,NH,3280,8000,03-08-2015 20:02,138.02,-72.12350564,43.13572104
473,3490000000000000,Washington,NH,3280,15000,03-08-2015 14:47,59.48,-72.02543284,43.13222743
474,3490000000000000,Washington,NH,3280,15000,03-08-2015 18:00,51.33,-72.08602679,43.1145599
475,3490000000000000,Washington,NH,3280,15000,03-08-2015 20:59,45.33,-72.14777605,43.11608745
476,3490000000000000,Washington,NH,3280,15000,03-08-2015 20:34,89.54,-72.08285946,43.10784505
477,3490000000000000,Washington,NH,3280,15000,03-08-2015 00:49,36.36,-72.14903479,43.22283128
478,2690000000000000,Houston,PA,15342,10000,03-08-2015 23:06,76.14,-80.27252594,40.19242651
479,3770000000000000,Washington,NH,3280,25000,03-08-2015 21:35,98.82,-72.07243684,43.12914316
480,3770000000000000,Washington,NH,3280,25000,03-08-2015 18:56,212.12,-72.06423857,43.19402177
